DISTRICTS,YEAR,YIELD,NDVI_JUN,NDVI_JUL,NDVI_AUG,NDVI_SEP,NDVI_OCT,NDVI_NOV,LAI_JUN,LAI_JUL,LAI_AUG,LAI_SEP,LAI_OCT,LAI_NOV,ET_JUN,ET_JUL,ET_AUG,ET_SEP,ET_OCT,ET_NOV,LST_JUN,LST_JUL,LST_AUG,LST_SEP,LST_OCT,LST_NOV,RF_JUN,RF_JUL,RF_AUG,RF_SEP,RF_OCT,RF_NOV,Anuppur,Ashoknagar,Balaghat,Barwani,Betul,Bhind,Bhopal,Burhanpur,Chhatarpur,Chhindwara,Damoh,Datia,Dewas,Dhar,Dindori,Guna,Gwalior,Harda,Hoshangabad,Indore,Jabalpur,Jhabua,Katni,Mandla,Mandsaur,Morena,Narsinghpur,Neemuch,Panna,Raisen,Rajgarh,Ratlam,Rewa,Sagar,Satna,Sehore,Seoni,Shahdol,Shajapur,Sheopur,Shivpuri,Sidhi,Tikamgarh,Ujjain,Umaria,Vidisha,NDVI_summer,LST_autumn
Bhind,2015.0,1.0,0.18409997447136583,0.303092,0.42080747642406247,0.388465,0.313244,0.24746145956533636,0.2328760366585897,0.3218421657027087,1.07006,1.013807,0.40339563489153213,0.3053412276815975,0.27213712336628426,4.214397,2.401318497781268,1.5890290614214497,1.675414,0.7879244911419535,317.529,310.1416,5.726319269204878,308.9002,311.3779,305.3791,0.8947058452970251,2.188046812421564,1.907076503838715,1.368391048982202,0.5061890916439475,0.008709957948259267,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028419,925.6572
Bhopal,2015.0,0.628866,0.2658106266255438,0.450986,0.45850085021824993,0.503702,0.369235,0.30473091155133963,0.2978219892927859,0.49446694725743134,1.031474,1.273829,0.44409141386713724,0.38282405629377614,1.2539026045776958,10.88695,3.198149715293492,2.955938396173472,4.366157,1.2624830040914592,317.8919,306.8136,5.710993082295451,306.9691,311.5654,307.2766,1.6371489892644693,2.750710504896105,2.4118412109306187,1.0555937863676776,0.16010065783445585,0.005643048012735358,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337175,925.8110999999999
Burhanpur,2015.0,0.526316,0.30889106329616123,0.281211,0.4933068624612858,0.61482,0.53437,0.3863781046921242,0.44905127877108564,0.4077923978672555,1.065459,1.722952,0.7864958924887391,0.6078719319904714,1.801763098990844,10.60982,3.0696665163319246,3.225150100370927,11.59046,2.0389110411294187,317.7048,311.5609,5.72195206993472,305.7503,308.8307,308.0293,2.0780092664632104,2.1157045196591104,2.1584152551056426,1.748206317936655,0.26692921382878027,0.23674187361339608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280848,922.6102999999998
Chhatarpur,2015.0,1.020408,0.2763817132202516,0.512886,0.5002296845525873,0.495534,0.38537,0.3119636249587753,0.3969697915414622,0.5467551576948728,1.629356,1.313168,0.5125978524406408,0.4149374369477917,0.7635548507470589,9.719398,2.9624650034378455,2.3776101873197746,2.800616,1.1908690235719588,316.9148,306.7973,5.7198864402630925,307.4045,311.5586,306.6579,1.2138792728310266,2.278964510573938,2.199681667327836,1.323052865148069,0.498063128482385,0.10008783949976714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.480337,925.6209999999999
Chhindwara,2015.0,0.885417,0.3643771059888025,0.536661,0.5041640849028884,0.649033,0.540161,0.42384057370253164,0.6096171910478241,0.6385669110362522,1.467676,2.066141,0.8893819153169373,0.7266656088532354,1.900613874140137,17.89947,3.265742998418629,3.388082421982567,13.98223,2.2661727367124884,314.8627,305.9851,5.719493080911791,304.4747,306.4683,304.2727,2.0975532794433946,2.3313803999637424,2.7472523243391103,1.717622496653825,0.5980807210534157,0.3416395771771009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631879,915.2157
Damoh,2015.0,1.31068,0.27872810506363954,0.507689,0.4874744959823889,0.541187,0.415093,0.3480252428997891,0.43192526336528503,0.5442091412851453,1.543579,1.686019,0.6351186235493265,0.5345230095751226,1.0171176663653514,11.94025,3.133862015048498,2.9917106978477257,5.843263,1.5971606543845154,316.8763,305.8941,5.716618736212409,306.5787,310.3288,306.1289,1.3934842021562712,2.422795402658205,2.3831834001397603,1.3384021186980388,0.47385682115780814,0.13453089295760615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457336,923.0364
Datia,2015.0,0.777778,0.20611457788132742,0.347878,0.4602392373548472,0.467886,0.374186,0.2710304505197865,0.2696033833199225,0.33054182932332415,1.139588,1.287302,0.474823246210476,0.33298903445270717,0.3540475954795318,3.303983,2.7095504085613884,2.1556732660031743,2.458126,0.9182548018253917,316.737,311.5105,5.725717141265962,307.5077,310.7469,305.1055,0.9244386472728587,2.081897772673203,1.8372510243605227,1.3489366714601239,0.49617502594450047,0.0016346632097939185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.161225,923.3601
Dewas,2015.0,0.623145,0.3247567344837569,0.411544,0.4812847573635982,0.540893,0.435445,0.3674842127297632,0.4444556665727589,0.5106896145171521,1.166993,1.497696,0.6105723113362754,0.5528132746448222,1.7497025110651292,13.81432,3.1351985200415164,3.1220974878483094,7.185132,1.7471356388240975,317.2222,306.9697,5.710221698285102,306.8837,310.4346,306.9783,1.9949485817232988,2.819711425540153,2.3802691134583656,1.510094369545677,0.21835530594237576,0.0050880339739401885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4133900000000001,924.2965999999999
Dhar,2015.0,1.309028,0.2577358776834402,0.291083,0.4821433932231938,0.523857,0.402872,0.3593283206192859,0.3099023630785947,0.3540223288640989,1.204126,1.332504,0.5373923814877548,0.5174035417487246,1.5953016648428835,11.38799,3.1531530294212193,3.0627972879180136,6.297365,1.7463957530751424,316.0,306.4283,5.713993497598841,307.0993,311.0073,308.5803,2.022579216354298,2.6001486820501603,1.7120006379244757,1.888557632345008,0.3211330476331179,0.007478962705383372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204622,926.6869000000002
Dindori,2015.0,1.1,0.3730383304873994,0.585818,0.47720451552099474,0.697247,0.617794,0.45092274143294364,0.6602654535138907,0.761739972025557,1.60154,2.505499,1.0926767079098427,0.896259030342476,1.714334180345616,18.27763,3.344786100413836,3.492307541597037,17.79347,2.4356682601805537,311.7011,302.8019,5.717830011048696,302.5796,304.1882,301.7699,1.9835254533500088,2.2143249730129613,2.5673794792453735,1.6548159762901842,0.7730612645771985,0.2774627829324733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649521,908.5377000000001
Guna,2015.0,0.607595,0.26405283802439083,0.431342,0.511713429549782,0.530895,0.365681,0.29356771800930653,0.341855577547415,0.546740686966118,1.527537,1.536444,0.48730435488464213,0.3823691035938469,1.202303611999219,8.255948,3.223704945871175,2.809456308383125,3.004532,1.139329637713218,318.09,308.0623,5.712763358850082,307.146,311.9823,307.507,1.4830557601233345,2.5220001019251077,2.3257855685111446,0.974287150045927,0.1357067747641069,0.002382160401565302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401686,926.6353000000001
Gwalior,2015.0,1.25,0.22452739336296834,0.397681,0.45446858285860997,0.475727,0.409988,0.29988530915025324,0.328144082185287,0.48039878689136895,1.347326,1.453843,0.6199295042829035,0.4236540157582388,0.44776249370354304,3.590871,2.633145604034795,2.1414200700803905,3.556836,1.203078304380119,316.3315,309.8072,5.719755228320518,307.8047,309.8377,304.6171,0.886050057210441,2.089908570704678,1.865666933186114,1.0990222046410763,0.4949571833976524,0.01376186958291505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224748,922.2594999999999
Harda,2015.0,0.543624,0.2807511087185295,0.348848,0.4661424344180459,0.501396,0.411676,0.35636239510043244,0.4496842059334959,0.4566200929313881,1.008772,1.449622,0.5972341190589661,0.5792497735614149,1.5487086601440885,15.06972,3.0720004821444773,3.046714794656526,6.407071,1.7520680853266732,317.565,311.0765,5.709477228720047,307.0526,311.039,307.4911,1.893124463410218,2.7617141831877556,2.3896418522872165,1.540484754444272,0.2084951859588041,0.11778303565638346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2668059999999999,925.5826999999999
Hoshangabad,2015.0,0.462963,0.3285689448674199,0.386665,0.4380962086580223,0.600051,0.522981,0.3915155978531728,0.5877327745611718,0.4980448971190917,0.86685,2.020839,0.9064896578816275,0.7386409652544951,1.6804939607738798,18.92162,3.2333387309983075,3.2841911692004895,11.32999,1.9931761590944486,315.0183,307.9527,5.714062124215305,304.9828,307.8919,305.0855,1.8961316466405014,2.7774245109434132,2.582442381516426,1.6304997465964426,0.3098810908137762,0.20153168833774907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3253979999999999,917.9602000000001
Indore,2015.0,0.762332,0.30348701375649634,0.332387,0.4658763738324735,0.458217,0.358643,0.3527258565475228,0.3724004475207349,0.47509253377857397,1.197567,1.227811,0.454700887262204,0.5460000849485074,1.7180985766065633,12.26931,3.132131612187009,2.9931464331485618,5.132952,1.806851345134648,316.2363,304.1451,5.711198573953163,307.6686,311.0883,306.6938,2.0054238346828615,2.6886947538061485,2.2393068973125874,1.5511655843042764,0.2630563326253763,0.015832009719150227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280371,925.4507000000001
Jabalpur,2015.0,0.666667,0.3130954008738485,0.461985,0.45943737750223235,0.623476,0.520414,0.40102057913912564,0.49293188138916083,0.5540368258554258,1.241068,2.010127,0.8248392576803217,0.6568264982493079,1.3844551708458626,14.72262,3.2049026532305787,3.338706185545962,12.69374,2.0942147534265065,315.652,304.5863,5.719981230179681,305.0303,306.9795,303.9959,1.5863709028349295,2.4047950508526266,2.4879802547544525,1.5461319114314367,0.6078240141042944,0.269242096324654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41282,916.0057
Jhabua,2015.0,1.444444,0.26422637581536773,0.297901,0.46645923027838565,0.550387,0.441276,0.33999744434012624,0.370820521829942,0.3329166372486413,1.179283,1.447411,0.6279551125738158,0.5048439692883562,1.7216132543247797,11.79168,3.2071776674557086,3.1005993674993433,7.433268,1.6747126000346355,315.972,305.963,5.715434986340276,306.1896,310.8191,309.2845,1.8626109901333152,2.6859007020556134,1.3303790860273859,1.856812233120153,0.24730529130934026,0.0006987558132843835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194663,926.2932
Katni,2015.0,1.0,0.32843214438566887,0.546012,0.47350187823139456,0.617421,0.51717,0.3821637273058984,0.48837447222384645,0.6487955266144395,1.326084,1.912857,0.7989354547160588,0.6310909094225025,1.195357801525294,14.46222,3.1432725815073224,3.19527060085652,10.5755,1.9656144521901,315.4682,304.3267,5.7235047065638955,304.6446,306.6254,303.6269,1.368032116824417,2.2815327391148053,2.408276653850363,1.4260714098744343,0.6364254948697856,0.2547902694289862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.540408,914.8969
Mandla,2015.0,1.333333,0.35183575392306604,0.581583,0.47003487875746447,0.693674,0.601839,0.44704073857349713,0.6355254829500534,0.7540075392941318,1.476389,2.656688,1.0333012025123551,0.8433642768387207,1.5864717985866799,19.25363,3.3904215301605607,3.5499549734697906,17.30112,2.3988293818371917,314.0684,303.4246,5.7197234068305445,302.9733,304.5289,302.3351,1.9551726903944728,2.256635286187766,2.672990737926369,1.6198701073701411,0.7305354465762505,0.2661716226565917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603308,909.8373
Mandsaur,2015.0,0.75265,0.22770194602856517,0.295195,0.4453522658046062,0.361784,0.305522,0.31787465439505863,0.264591014188346,0.3661558577022429,1.135881,0.870784,0.34309454635857733,0.4435954834694318,1.20389200106144,7.33667,3.2081509181085535,2.630129739869775,2.331052,1.369770338321412,317.2214,306.2214,5.709909002433593,309.5663,311.9983,306.5027,1.5004202732000211,2.648509658126578,2.0926843424400716,0.6959517440924772,0.19133002509189442,0.053140686906690084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111946,928.0672999999999
Morena,2015.0,1.333333,0.20673364223538654,0.414649,0.4440574187297214,0.388576,0.308894,0.2602535769945848,0.2704621570820116,0.5237771889806304,1.395529,1.020503,0.4025836272935742,0.3423307562189164,0.3643743274681564,4.158143,2.647983798452461,1.6538669617035109,1.534669,0.9289024685380111,317.1698,307.8006,5.720374725445764,309.4299,311.7943,304.8775,0.8219097202593368,2.000137071858335,1.8873833876900477,1.0264486814214728,0.4923856476388637,0.007440252547684273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2033239999999998,926.1016999999999
Narsinghpur,2015.0,0.720588,0.35552528333215927,0.481735,0.4600372545138651,0.609558,0.512415,0.41551246395722563,0.5831029355688195,0.5541029055999108,1.04607,1.792737,0.7911274289201362,0.6797619973498096,1.6377823854432427,14.29582,3.247691438392052,3.22721813086885,10.872,2.032360678323067,314.7597,305.6969,5.718872708859053,305.9473,308.1782,304.8397,1.7086068195830708,2.4013420530932184,2.392301383404694,1.4412194774508382,0.5173332034632687,0.2608623679545784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492798,918.9652
Neemuch,2015.0,0.722222,0.26050561517160964,0.406339,0.46322696946665914,0.416076,0.34465,0.30811244385186637,0.37043602445542245,0.4631552324168964,1.15062,1.079697,0.4498302582325964,0.45796963532364654,1.410818178977428,7.663589,3.148441772521681,2.661356138576004,3.263883,1.4480503427074394,316.3456,306.4527,5.713072521563293,309.1801,311.7532,306.4407,1.340607688634312,2.496014726036842,2.107605074869567,0.5701690487295439,0.24876997167280168,0.02637120296892669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293119,927.3739999999999
Panna,2015.0,0.62069,0.29897358272953334,0.560006,0.4914103614343147,0.563815,0.438388,0.34983258832304936,0.4554938699780378,0.7038947183117096,1.681827,1.885252,0.6892807154079086,0.5683738949350275,0.6361068773917156,14.1399,3.0232637794999246,2.818221526236979,4.739989,1.5841578473272828,316.1079,304.8971,5.719754572217547,305.5908,309.4644,305.1007,1.3006436035222828,2.2059939030464686,2.2432814857535166,1.4523936168024245,0.6540507796795733,0.1546394175183907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5431,920.1559
Raisen,2015.0,0.446809,0.30100936820247004,0.447963,0.4354283592935436,0.570234,0.484981,0.36938739721121755,0.44084962631189506,0.5634085861741189,0.923855,1.801798,0.7441083197900787,0.5830086014490194,1.5125637302153687,16.20345,3.22335816415922,3.1851639103826646,8.825265,1.75002959743414,317.5427,306.1234,5.7140654234532136,305.7628,309.1988,306.1552,1.7254686581712955,2.6840457183628423,2.4094887174468544,1.2313796811855269,0.22353307543983625,0.021943471308339808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34481,921.1168
Rajgarh,2015.0,0.60767,0.2687492217902143,0.448155,0.48944160673192044,0.499703,0.342894,0.29655608170435577,0.2636465189507999,0.5228498422308,1.122172,1.23077,0.3750835608380638,0.3646681132754145,1.0571869871948079,9.775161,3.2868817027705255,2.860220635823415,2.965728,1.1159923761396429,319.1147,306.8434,5.711790326057729,307.8498,312.5206,308.065,1.5250525390224396,2.8178918614171127,2.523796378684856,1.1454281241803514,0.20291961928165173,0.027323295648890352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.387887,928.4354000000001
Ratlam,2015.0,0.895652,0.23659586188405393,0.255588,0.46847683929491235,0.457363,0.357762,0.3413794621849089,0.280000141832304,0.32868485062968583,1.150372,1.12336,0.4281544146071655,0.4729262292865854,1.3757507217940543,10.3293,3.2243050598630854,2.986790414022638,4.179484,1.5500430466576511,318.1926,307.0078,5.710118691701699,308.4821,312.7643,308.2605,1.758696186796171,2.798546387971434,1.7850738367763261,1.4054884699729386,0.32921453453018007,0.0007467211343664441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.120076,929.5069
Rewa,2015.0,0.703704,0.25583065918478115,0.520307,0.4800077952834275,0.52832,0.464985,0.3351992839034338,0.3414782569949212,0.5704070663660217,1.293824,1.280511,0.5930124312139285,0.46635636104203004,0.6483119353781441,14.58198,2.9137486000911483,2.5404509375530075,4.998435,1.460893355559579,317.0759,306.7202,5.726357725265737,305.4559,308.8737,303.9642,1.221126337633715,1.9568955875640166,2.008643336200554,1.131814929495828,0.48140340419660843,0.15664642001807066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.427928,918.2938
Sagar,2015.0,0.783439,0.2819006421444075,0.500358,0.5225901495560534,0.518805,0.389567,0.3352743766161504,0.3893763757585794,0.5195643298090711,1.547773,1.604409,0.5515081525613537,0.479030885681919,1.1830294146076537,11.62876,3.181058478534901,2.9713109866514755,4.757162,1.4354287517508812,317.2812,306.1129,5.716944803233421,306.6899,311.729,307.097,1.5218902462125583,2.4183687979868744,2.299044331891322,1.150623292107558,0.3132818344333065,0.048653964418476525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.512395,925.5159
Satna,2015.0,0.444444,0.28002734967300075,0.562734,0.4959034397087214,0.560238,0.455474,0.3484085714315025,0.38924900155060027,0.6608259312725598,1.575117,1.576546,0.6544416946543075,0.537315839211987,0.6511880814479082,11.25982,3.020778969790812,2.722331732807979,5.505649,1.6307819002432118,316.5654,306.1546,5.722805713340647,305.1051,308.574,304.1172,1.370811619666478,2.0532876150149533,2.160759512782273,1.3103982527415325,0.7450249541062696,0.1898779353195973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5278809999999998,917.7963000000001
Sehore,2015.0,0.567568,0.2859350472916195,0.437338,0.4610940566157913,0.525682,0.401622,0.3340664879843045,0.3652616722410545,0.5014944232120984,1.082461,1.395152,0.544122672766741,0.4914782648194469,1.4590323774553682,13.92396,3.1441259852231465,3.053509551413648,5.948556,1.5698507801575308,318.2814,307.9457,5.707770511854057,307.1426,311.2499,307.5099,1.805328656655043,2.8480457393801273,2.4838227292249626,1.3232861351498326,0.20951997033058556,0.014732935352062682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354152,925.9024000000001
